registration_number,price,brand_encoded,model_encoded,fuel_type_encoded,transmission_encoded,owner_type_encoded,vehicle_age_scaled,mileage_scaled,engine_cc_scaled,mileage_per_year_scaled,brand,model,fuel_type,transmission,owner_type,vehicle_age,mileage,engine_cc,mileage_per_year
MH 65 BM 5315,2600.0,5,9,4,0,1,0.732385336313082,0.3238336080592225,0.07624605237537437,-0.36441608917187857,Mahindra,Bolero,Petrol,Automatic,Fourth & Above,12,136051.0,1598.0,10465.461538461539
TS 95 SA 6591,9400.0,5,9,4,1,0,-0.7659480031163003,-0.5085515898818349,-0.26380572061243246,0.7159690905394336,Mahindra,Bolero,Petrol,Manual,First,5,80461.0,1197.0,13410.166666666666
HR 76 CW 2073,11000.0,8,37,3,1,2,-1.1940432429532666,-1.1625706702140801,-0.26380572061243246,-0.8302615538070524,Tata,Nexon,Hybrid,Manual,Second,3,36783.0,1197.0,9195.75
KL 76 AK 7188,16500.0,7,11,4,0,1,-0.5519003831978171,-0.7948627496197547,2.097900483305378,-0.9890859545188134,Mercedes,C-Class,Petrol,Automatic,Fourth & Above,6,61340.0,3982.0,8762.857142857143
WB 44 FT 5907,14500.0,0,40,4,1,3,-0.5519003831978171,-0.4168529578942286,2.097900483305378,0.3340794595455078,Audi,Q7,Petrol,Manual,Third,6,86585.0,3982.0,12369.285714285714
UP 52 ZH 2506,2500.0,4,17,4,1,3,0.30429009647611566,0.29438043870592046,-0.00940289792828771,0.2681010606238543,Hyundai,Creta,Petrol,Manual,Third,10,134084.0,1497.0,12189.454545454546
KA 84 JQ 5913,3100.0,9,34,2,0,1,0.9464329562315652,1.027355574960871,-1.2788729831221701,0.5926064314160668,Tesla,Model S,Electric,Automatic,Fourth & Above,13,183035.0,0.0,13073.92857142857
GJ 24 SP 4489,7600.0,8,48,0,0,2,-0.5519003831978171,-0.4977256410041342,-0.43171158358396805,0.050997011482073806,Tata,Tiago,CNG,Automatic,Second,6,81184.0,999.0,11597.714285714286
KL 19 HE 5919,3600.0,11,52,0,0,0,-0.12380514336085073,0.41445413725402874,0.24669594357375135,1.5888226538090253,Volkswagen,Virtus,CNG,Automatic,First,8,142103.0,1799.0,15789.222222222223
HR 88 TH 7649,6300.0,8,6,1,0,3,-0.5519003831978171,-0.15226856416121035,-0.00940289792828771,1.2602166299363404,Tata,Altroz,Diesel,Automatic,Third,6,104255.0,1497.0,14893.57142857143
TN 26 FI 3235,5800.0,1,0,3,0,1,0.732385336313082,0.09864488721310695,2.097900483305378,-0.7888522841070321,BMW,3 Series,Hybrid,Automatic,Fourth & Above,12,121012.0,3982.0,9308.615384615385
KA 41 TJ 2041,6300.0,10,41,4,0,0,-0.12380514336085073,0.05948879272460425,-0.43171158358396805,0.6224323228714949,Toyota,RAV4,Petrol,Automatic,First,8,118397.0,999.0,13155.222222222223
KA 67 VS 9605,2500.0,8,43,1,1,0,1.1604805761500483,0.8609833509219595,0.24669594357375135,0.0010579341788261591,Tata,Safari,Diesel,Manual,First,14,171924.0,1799.0,11461.6
DL 19 DF 4507,4600.0,7,28,3,0,1,1.1604805761500483,0.48506987018243364,0.8386065110188615,-0.6129949450463503,Mercedes,GLE,Hybrid,Automatic,Fourth & Above,14,146819.0,2497.0,9787.933333333332
AP 61 VH 5550,27300.0,7,28,2,0,0,-1.1940432429532666,-1.1894633454344818,-1.2788729831221701,-0.9949955168256367,Mercedes,GLE,Electric,Automatic,First,3,34987.0,0.0,8746.75
AP 40 UW 6945,21300.0,2,25,4,1,0,-1.622138482790233,-1.422228733129998,1.057392938527226,-0.6375521683382073,Ford,F-150,Petrol,Manual,First,1,19442.0,2755.0,9721.0
DL 39 GF 8190,2900.0,11,38,2,0,3,0.09024247655763246,0.043122593383903125,-1.2788729831221701,0.09967817751823675,Volkswagen,Polo,Electric,Automatic,Third,9,117304.0,0.0,11730.4
TS 92 ND 3627,11600.0,11,49,4,0,1,-1.1940432429532666,-0.9680330107132666,0.4162978253631812,0.3613997198774956,Volkswagen,Tiguan,Petrol,Automatic,Fourth & Above,3,49775.0,1999.0,12443.75
TN 83 UF 8264,3600.0,9,35,2,0,1,1.1604805761500483,0.7523345472475521,-1.2788729831221701,-0.1764193688149153,Tesla,Model Y,Electric,Automatic,Fourth & Above,14,164668.0,0.0,10977.866666666667
WB 98 ET 7722,2500.0,11,32,3,1,0,1.5885758159870147,1.215783985302484,-0.26380572061243246,0.017714775873800926,Volkswagen,Jetta,Hybrid,Manual,First,16,195619.0,1197.0,11507.0
TS 24 MM 4677,13700.0,4,17,1,0,3,-1.622138482790233,-1.4397928244626992,-0.26380572061243246,-0.8527336144638191,Hyundai,Creta,Diesel,Automatic,Third,1,18269.0,1197.0,9134.5
AP 77 IE 2459,3800.0,10,13,1,0,2,0.09024247655763246,0.6601567584631457,-0.43171158358396805,1.611561729426884,Toyota,Camry,Diesel,Automatic,Second,9,158512.0,999.0,15851.2
DL 25 ZI 5717,2500.0,4,45,2,0,0,0.9464329562315652,-0.08214696167950553,-1.2788729831221701,-1.3492154676911625,Hyundai,Sonata,Electric,Automatic,First,13,108938.0,0.0,7781.285714285715
DL 54 FN 3391,24800.0,9,35,2,1,3,-0.9799956230347835,-1.089948468199075,-1.2788729831221701,-1.149144680661401,Tesla,Model Y,Electric,Manual,Third,4,41633.0,0.0,8326.6
MH 42 WM 4476,5700.0,10,41,1,0,1,-0.12380514336085073,-0.4309731097499296,-0.43171158358396805,-0.7128463108017871,Toyota,RAV4,Diesel,Automatic,Fourth & Above,8,85642.0,999.0,9515.777777777777
DL 61 LT 1745,24500.0,9,35,2,1,0,-1.1940432429532666,-0.9929940850965684,-1.2788729831221701,0.20849798471492312,Tesla,Model Y,Electric,Manual,First,3,48108.0,0.0,12027.0
MH 65 PK 8669,11900.0,10,41,3,1,0,-0.9799956230347835,-1.01439143080367,0.24669594357375135,-0.7788784991951311,Toyota,RAV4,Hybrid,Manual,First,4,46679.0,1799.0,9335.8
KL 36 XL 8046,10200.0,2,36,3,1,3,-0.5519003831978171,-0.3156011372704216,0.585051697743664,0.6884959590465156,Ford,Mustang,Hybrid,Manual,Third,6,93347.0,2198.0,13335.285714285714
WB 82 ZO 1871,11200.0,7,27,1,0,1,-0.12380514336085073,-0.09469488029570639,0.8386065110188615,0.20266849777811113,Mercedes,GLC,Diesel,Automatic,Fourth & Above,8,108100.0,2497.0,12011.111111111111
KL 06 OL 8949,2900.0,1,1,3,1,1,1.3745281960685316,0.6168829102521427,2.097900483305378,-0.6355801303622053,BMW,5 Series,Hybrid,Manual,Fourth & Above,15,155622.0,3982.0,9726.375
MH 22 XQ 5469,2500.0,5,9,4,0,0,0.9464329562315652,1.5572880185718077,-0.26380572061243246,1.5200801325281765,Mahindra,Bolero,Petrol,Automatic,First,13,218426.0,1197.0,15601.857142857143
WB 13 KA 5657,2500.0,0,4,2,1,2,1.5885758159870147,1.5126515682199044,-1.2788729831221701,0.4455957598652136,Audi,A6,Electric,Manual,Second,16,215445.0,0.0,12673.235294117647
WB 62 OU 5412,9100.0,11,38,4,0,2,-0.9799956230347835,-0.9398376279515647,-0.43171158358396805,-0.41352865426438173,Volkswagen,Polo,Petrol,Automatic,Second,4,51658.0,999.0,10331.6
TN 83 JK 1909,11800.0,0,3,2,0,2,-0.5519003831978171,-0.06908993896670462,-1.2788729831221701,1.5513706752968988,Audi,A4,Electric,Automatic,Second,6,109810.0,0.0,15687.142857142857
DL 21 MY 7592,20200.0,9,33,2,0,0,-0.9799956230347835,-1.148510412957979,-1.2788729831221701,-1.436126653652797,Tesla,Model 3,Electric,Automatic,First,4,37722.0,0.0,7544.4
GJ 26 PO 7358,5100.0,7,19,3,1,3,0.9464329562315652,0.4880047055628338,0.4154498159542341,-0.35135114859179273,Mercedes,E-Class,Hybrid,Manual,Third,13,147015.0,1998.0,10501.07142857143
TN 66 KO 4673,13200.0,5,44,3,1,1,-1.1940432429532666,-1.2731810220253876,0.4162978253631812,-1.507817113282711,Mahindra,Scorpio,Hybrid,Manual,Fourth & Above,3,29396.0,1999.0,7349.0
KL 39 EE 5921,15200.0,11,32,4,0,1,-1.622138482790233,-1.4608757235219008,0.07624605237537437,-1.1110247279718,Volkswagen,Jetta,Petrol,Automatic,Fourth & Above,1,16861.0,1598.0,8430.5
KL 85 XS 5151,27100.0,1,2,4,1,0,-1.1940432429532666,-1.203418787141283,2.097900483305378,-1.0804810700179088,BMW,7 Series,Petrol,Manual,First,3,34055.0,3982.0,8513.75
TN 11 NW 5876,2500.0,4,50,2,1,2,1.1604805761500483,1.59096375719691,-1.2788729831221701,1.1934774488215885,Hyundai,Tucson,Electric,Manual,Second,14,220675.0,0.0,14711.666666666666
UP 34 VD 8107,11800.0,4,56,3,0,2,-1.40809086287175,-1.205050914980383,-0.26380572061243246,-0.05260595815417659,Hyundai,i20,Hybrid,Automatic,Second,2,33946.0,1197.0,11315.333333333334
UP 93 PJ 6910,2500.0,6,46,2,0,1,1.5885758159870147,1.1652179695901805,-1.2788729831221701,-0.05516699972082246,Maruti,Swift,Electric,Automatic,Fourth & Above,16,192242.0,0.0,11308.35294117647
TN 90 GA 4428,18600.0,9,34,2,1,2,-0.9799956230347835,-0.7320333146393504,-1.2788729831221701,0.6048134120037315,Tesla,Model S,Electric,Manual,Second,4,65536.0,0.0,13107.2
MH 61 NA 2908,4600.0,5,55,0,1,0,0.09024247655763246,0.004505550291800458,1.4330611066908132,0.0050570437487649335,Mahindra,XUV700,CNG,Manual,First,9,114725.0,3198.0,11472.5
AP 07 KA 2682,17800.0,2,24,2,1,2,-1.40809086287175,-1.1419070333520787,-1.2788729831221701,0.46312019036057467,Ford,Explorer,Electric,Manual,Second,2,38163.0,0.0,12721.0
GJ 76 XT 8993,11400.0,11,52,0,0,0,-1.1940432429532666,-0.9136636879263629,0.07624605237537437,0.6944448310804353,Volkswagen,Virtus,CNG,Automatic,First,3,53406.0,1598.0,13351.5
UP 83 LO 8147,2500.0,1,0,4,0,1,1.5885758159870147,1.2482019373359863,2.097900483305378,0.06443939659111185,BMW,3 Series,Petrol,Automatic,Fourth & Above,16,197784.0,3982.0,11634.35294117647
WB 44 TW 8675,6900.0,10,16,2,1,2,-0.3378527632793339,-0.07057233030680472,-1.2788729831221701,0.8273968797415924,Toyota,Corolla,Electric,Manual,Second,7,109711.0,0.0,13713.875
KA 86 PE 3839,11800.0,2,25,3,0,2,-0.9799956230347835,-0.5944554193581408,1.057392938527226,1.2790119207853583,Ford,F-150,Hybrid,Automatic,Second,4,74724.0,2755.0,14944.8
TN 03 LI 6849,35500.0,1,1,2,0,2,-1.622138482790233,-1.538573992853006,-1.2788729831221701,-2.0629228728531297,BMW,5 Series,Electric,Automatic,Second,1,11672.0,0.0,5836.0
DL 16 RH 8968,2500.0,11,32,4,1,3,0.5183377163945988,1.0365943169491716,0.07624605237537437,1.4109213881289704,Volkswagen,Jetta,Petrol,Manual,Third,11,183652.0,1598.0,15304.333333333334
KL 59 YD 2734,19500.0,7,27,0,0,2,-0.7659480031163003,-0.4772866088906328,0.4154498159542341,0.8436470841484922,Mercedes,GLC,CNG,Automatic,Second,5,82549.0,1998.0,13758.166666666666
KL 98 QP 2626,2800.0,0,3,4,1,3,1.3745281960685316,1.2479024643379864,0.8386065110188615,0.3307643392270462,Audi,A4,Petrol,Manual,Third,15,197764.0,2497.0,12360.25
KL 44 JQ 3805,8100.0,2,25,1,0,1,-0.5519003831978171,-0.23633063469981616,0.585051697743664,0.9659702193775328,Ford,F-150,Diesel,Automatic,Fourth & Above,6,98641.0,2198.0,14091.57142857143
AP 53 NO 9456,6400.0,3,12,1,1,1,-0.7659480031163003,-0.5391128093277371,-0.26380572061243246,0.5911650747558663,Honda,CR-V,Diesel,Manual,Fourth & Above,5,78420.0,1197.0,13070.0
MH 56 BM 1607,2500.0,11,49,0,1,0,1.5885758159870147,1.3247023146750916,-0.00940289792828771,0.1747008687595841,Volkswagen,Tiguan,CNG,Manual,First,16,202893.0,1497.0,11934.882352941177
GJ 39 XX 6139,2500.0,11,32,0,0,1,1.3745281960685316,2.353197405356463,0.07624605237537437,2.0234149815126563,Volkswagen,Jetta,CNG,Automatic,Fourth & Above,15,271580.0,1598.0,16973.75
GJ 80 ZT 8244,3300.0,4,21,1,0,1,-0.12380514336085073,0.374848833268526,-0.00940289792828771,1.4809975282994596,Hyundai,Elantra,Diesel,Automatic,Fourth & Above,8,139458.0,1497.0,15495.333333333334
MH 67 RJ 4501,20200.0,9,35,2,1,3,-0.9799956230347835,-0.7020410938896483,-1.2788729831221701,0.7517898609686416,Tesla,Model Y,Electric,Manual,Third,4,67539.0,0.0,13507.8
DL 39 XN 9278,5300.0,3,7,1,1,0,-0.3378527632793339,-0.26807477248781836,0.24669594357375135,0.2224856959400535,Honda,Amaze,Diesel,Manual,First,7,96521.0,1799.0,12065.125
TN 59 KH 9737,7500.0,3,15,4,1,0,-0.7659480031163003,-0.8745674880374602,0.07624605237537437,-0.7787439725735124,Honda,Civic,Petrol,Manual,First,5,56017.0,1598.0,9336.166666666666
GJ 75 GY 6919,16500.0,0,4,0,1,1,-0.7659480031163003,-0.8354862617984575,0.8386065110188615,-0.619146480562189,Audi,A6,CNG,Manual,Fourth & Above,5,58627.0,2497.0,9771.166666666666
KL 28 OC 7050,2500.0,5,47,4,1,0,0.732385336313082,1.0674100884433737,0.07624605237537437,1.0370784918697318,Mahindra,Thar,Petrol,Manual,First,12,185710.0,1598.0,14285.384615384615
AP 21 EQ 3082,10300.0,11,52,2,0,1,-0.9799956230347835,-0.6619416594574455,-0.00940289792828771,0.9482965660749977,Volkswagen,Virtus,Electric,Automatic,Fourth & Above,4,70217.0,1497.0,14043.4
MH 72 LD 7694,2500.0,5,9,0,1,2,0.732385336313082,1.5092226023928044,0.07624605237537437,1.8698076871457894,Mahindra,Bolero,CNG,Manual,Second,12,215216.0,1598.0,16555.076923076922
HR 38 PA 3340,8600.0,3,15,1,1,3,-0.7659480031163003,-0.668949327610646,-0.00940289792828771,0.060946740184914416,Honda,Civic,Diesel,Manual,Third,5,69749.0,1497.0,11624.833333333334
GJ 45 CB 7841,14600.0,2,22,3,1,2,-1.1940432429532666,-1.263597886089387,2.9196216005751654,-1.4491145874854425,Ford,Endeavour,Hybrid,Manual,Second,3,30036.0,4951.0,7509.0
KL 98 OV 8357,14900.0,5,44,2,1,2,-1.40809086287175,-1.1423861901488788,-1.2788729831221701,0.45920668864075703,Mahindra,Scorpio,Electric,Manual,Second,2,38131.0,0.0,12710.333333333334
TS 70 BV 8259,2500.0,2,25,2,0,2,1.1604805761500483,1.695120465901317,-1.2788729831221701,1.3636169360906714,Ford,F-150,Electric,Automatic,Second,14,227631.0,0.0,15175.4
KA 25 TR 1866,3100.0,9,35,2,0,0,1.1604805761500483,1.836336958108227,-1.2788729831221701,1.5942934030881872,Tesla,Model Y,Electric,Automatic,First,14,237062.0,0.0,15804.133333333333
DL 91 SO 2386,40100.0,0,4,0,1,0,-1.622138482790233,-1.4764483194179017,1.2592191778566475,-1.3018079368129223,Audi,A6,CNG,Manual,First,1,15821.0,2993.0,7910.5
GJ 41 MI 2491,4800.0,6,23,4,0,1,-0.5519003831978171,-0.6159725542644423,-0.26380572061243246,-0.36290820835813,Maruti,Ertiga,Petrol,Automatic,Fourth & Above,6,73287.0,1197.0,10469.57142857143
TN 79 KF 1445,2800.0,3,15,4,1,3,0.5183377163945988,0.10024706775240706,0.07624605237537437,-0.5009770731630001,Honda,Civic,Petrol,Manual,Third,11,121119.0,1598.0,10093.25
KA 07 GH 4874,12700.0,9,33,2,0,3,-0.3378527632793339,-0.4319763442932297,-1.2788729831221701,-0.27951262232314933,Tesla,Model 3,Electric,Automatic,Third,7,85575.0,0.0,10696.875
WB 30 AI 2663,2500.0,5,9,0,0,0,0.9464329562315652,0.4021308233863279,0.07624605237537437,-0.5016453385236389,Mahindra,Bolero,CNG,Automatic,First,13,141280.0,1598.0,10091.42857142857
MH 32 RN 8401,5500.0,1,2,4,1,2,0.732385336313082,0.3107915589963216,1.2592191778566475,-0.3889977718494847,BMW,7 Series,Petrol,Manual,Second,12,135180.0,2993.0,10398.461538461539
HR 88 ML 4485,16300.0,10,13,1,1,0,-1.40809086287175,-1.1337913151062782,0.07624605237537437,0.52940512573999,Toyota,Camry,Diesel,Manual,First,2,38705.0,1598.0,12901.666666666666
MH 93 RI 8077,3500.0,0,39,4,0,0,1.3745281960685316,0.49299093097953417,2.097900483305378,-0.8253085281929078,Audi,Q5,Petrol,Automatic,First,15,147348.0,3982.0,9209.25
TS 44 GO 6381,14500.0,1,2,3,0,3,-0.5519003831978171,-0.12887972301740874,0.8386065110188615,1.342085688235745,BMW,7 Series,Hybrid,Automatic,Third,6,105817.0,2497.0,15116.714285714286
AP 72 WW 9011,2500.0,10,31,2,1,0,0.732385336313082,0.9007683387062623,-1.2788729831221701,0.722991756486174,Toyota,Innova,Electric,Manual,First,12,174581.0,0.0,13429.307692307691
AP 77 LM 3903,2500.0,8,48,4,1,1,1.1604805761500483,1.6679882122825151,0.4162978253631812,1.319296529113734,Tata,Tiago,Petrol,Manual,Fourth & Above,14,225819.0,1999.0,15054.6
HR 88 WL 4137,4000.0,9,33,2,1,2,0.9464329562315652,0.8156281653748564,-1.2788729831221701,0.22204673732081023,Tesla,Model 3,Electric,Manual,Second,13,168895.0,0.0,12063.92857142857
UP 27 AG 7489,4400.0,3,7,2,0,0,-0.3378527632793339,0.0007321905170001972,-1.2788729831221701,1.0457886202467424,Honda,Amaze,Electric,Automatic,First,7,114473.0,0.0,14309.125
KA 17 IS 4734,13900.0,3,12,0,1,0,-1.622138482790233,-1.5414639072837062,0.24669594357375135,-2.0983278337246074,Honda,CR-V,CNG,Manual,First,1,11479.0,1799.0,5739.5
WB 87 UB 6292,2500.0,6,10,0,0,1,0.30429009647611566,0.7701681642784532,-0.43171158358396805,1.327915127219424,Maruti,Brezza,CNG,Automatic,Fourth & Above,10,165859.0,999.0,15078.09090909091
DL 07 IN 9723,6000.0,8,6,2,0,0,-0.12380514336085073,-0.5632203856667387,-1.2788729831221701,-1.0728884690250327,Tata,Altroz,Electric,Automatic,First,8,76810.0,0.0,8534.444444444445
KA 32 GF 6394,2500.0,5,44,0,1,2,1.5885758159870147,1.1771070476107814,0.4162978253631812,-0.03803104182264883,Mahindra,Scorpio,CNG,Manual,Second,16,193036.0,1999.0,11355.058823529413
DL 44 BK 9514,5100.0,7,11,4,0,3,0.9464329562315652,-0.060989194370804065,0.8386065110188615,-1.3121857047663679,Mercedes,C-Class,Petrol,Automatic,Third,13,110351.0,2497.0,7882.214285714285
AP 41 WC 3089,35400.0,1,0,0,1,0,-1.40809086287175,-1.1925179700140822,0.4154498159542341,0.049756571204810134,BMW,3 Series,CNG,Manual,First,2,34783.0,1998.0,11594.333333333334
AP 52 DT 7735,2500.0,10,30,4,1,0,1.3745281960685316,0.8130826448918562,0.585051697743664,-0.33511950711157734,Toyota,Highlander,Petrol,Manual,First,15,168725.0,2198.0,10545.3125
WB 04 OQ 6377,2500.0,1,2,2,1,3,1.5885758159870147,1.332323902474192,-1.2788729831221701,0.18568601053561673,BMW,7 Series,Electric,Manual,Third,16,203402.0,0.0,11964.823529411764
KL 93 TO 4046,4800.0,0,4,4,1,2,0.9464329562315652,0.09442231794130666,1.2592191778566475,-1.0401885997441138,Audi,A6,Petrol,Manual,Second,13,120730.0,2993.0,8623.57142857143
GJ 19 EP 6057,3900.0,1,1,2,0,3,1.3745281960685316,0.2529932703823176,-1.2788729831221701,-1.1928413733017427,BMW,5 Series,Electric,Automatic,Third,15,131320.0,0.0,8207.5
GJ 07 NL 4201,13000.0,0,39,0,1,0,-0.3378527632793339,-0.4727795402707325,0.8386065110188615,-0.4044847963837402,Audi,Q5,CNG,Manual,First,7,82850.0,2497.0,10356.25
AP 43 FD 8443,3600.0,1,1,2,0,3,1.1604805761500483,0.7346656403655508,-1.2788729831221701,-0.20528144399857204,BMW,5 Series,Electric,Automatic,Third,14,163488.0,0.0,10899.2
TS 95 MG 7558,3900.0,10,30,1,0,2,0.09024247655763246,0.6577310271793455,1.057392938527226,1.6056180986899105,Toyota,Highlander,Diesel,Automatic,Second,9,158350.0,2755.0,15835.0
WB 75 YL 1719,12400.0,2,36,0,1,2,-0.7659480031163003,-1.0705875388783737,1.4330611066908132,-1.5792385196693874,Ford,Mustang,CNG,Manual,Second,5,42926.0,3198.0,7154.333333333333
DL 03 FI 2657,4200.0,10,16,3,1,3,0.30429009647611566,-0.06197745526420413,0.24669594357375135,-0.5256838322450041,Toyota,Corolla,Hybrid,Manual,Third,10,110285.0,1799.0,10025.90909090909
TS 48 VF 9633,2800.0,10,31,4,0,2,0.732385336313082,0.46711646395233236,-0.00940289792828771,-0.09435624813627269,Toyota,Innova,Petrol,Automatic,Second,12,145620.0,1497.0,11201.538461538461
TS 77 NU 5006,4300.0,0,40,1,1,2,1.1604805761500483,0.27993086655241944,2.097900483305378,-0.9480885298057569,Audi,Q7,Diesel,Manual,Second,14,133119.0,3982.0,8874.6
HR 17 QS 9011,3300.0,10,26,1,0,2,0.30429009647611566,0.7965367617523551,0.585051697743664,1.3866510067245315,Toyota,Fortuner,Diesel,Automatic,Second,10,167620.0,2198.0,15238.181818181818
MH 42 WL 9609,38100.0,1,0,1,0,3,-1.622138482790233,-1.423321809572698,2.097900483305378,-0.6509436820357091,BMW,3 Series,Diesel,Automatic,Third,1,19369.0,3982.0,9684.5
DL 58 HM 4581,34300.0,9,35,2,1,2,-1.622138482790233,-1.4728396697920014,-1.2788729831221701,-1.2575975970718545,Tesla,Model Y,Electric,Manual,Second,1,16062.0,0.0,8031.0
HR 57 QL 4771,24800.0,7,28,3,0,0,-0.9799956230347835,-0.8209767950453565,0.8386065110188615,0.16894715795901383,Mercedes,GLE,Hybrid,Automatic,First,4,59596.0,2497.0,11919.2
KL 41 IM 1404,30000.0,0,3,2,0,1,-1.40809086287175,-1.2852497838447885,-1.2788729831221701,-0.7076283085086964,Audi,A4,Electric,Automatic,Fourth & Above,2,28590.0,0.0,9530.0
KA 16 CL 1627,6800.0,2,20,4,0,0,0.09024247655763246,-0.2577729013566176,-0.00940289792828771,-0.6375888574168307,Ford,EcoSport,Petrol,Automatic,First,9,97209.0,1497.0,9720.9
MH 97 WX 9898,5300.0,6,8,3,0,2,-0.5519003831978171,-0.7832581709472539,0.4162978253631812,-0.948465903185882,Maruti,Baleno,Hybrid,Automatic,Second,6,62115.0,1999.0,8873.57142857143
GJ 98 EM 4728,14400.0,7,11,2,0,0,-0.3378527632793339,-0.5436797725472373,-1.2788729831221701,-0.6216382804853541,Mercedes,C-Class,Electric,Automatic,First,7,78115.0,0.0,9764.375
TS 25 NY 7843,42000.0,1,1,0,0,1,-1.622138482790233,-1.508432035604304,1.2592191778566475,-1.6936472965096885,BMW,5 Series,CNG,Automatic,Fourth & Above,1,13685.0,2993.0,6842.5
WB 46 KH 7867,31600.0,1,54,1,1,3,-1.40809086287175,-1.2015620545536827,0.4154498159542341,-0.024110773756752787,BMW,X5,Diesel,Manual,Third,2,34179.0,1998.0,11393.0
UP 78 SM 7247,6100.0,8,6,4,1,2,-0.3378527632793339,-0.5166822817775355,-0.00940289792828771,-0.5389502695381081,Tata,Altroz,Petrol,Manual,Second,7,79918.0,1497.0,9989.75
KA 87 RF 1525,2700.0,1,54,4,0,1,1.1604805761500483,1.1104144109561767,1.2592191778566475,0.4085023819833662,BMW,X5,Petrol,Automatic,Fourth & Above,14,188582.0,2993.0,12572.133333333333
WB 68 CO 1941,35200.0,9,34,2,0,2,-1.622138482790233,-1.5626516218922077,-1.2788729831221701,-2.3579030649844035,Tesla,Model S,Electric,Automatic,Second,1,10064.0,0.0,5032.0
MH 69 NP 2126,2500.0,4,56,2,0,2,1.5885758159870147,0.6813893940213471,-1.2788729831221701,-0.7525184752948426,Hyundai,i20,Electric,Automatic,Second,16,159930.0,0.0,9407.64705882353
GJ 92 VO 5512,2500.0,8,29,2,1,3,0.732385336313082,1.3216926110451914,-1.2788729831221701,1.5163507481626224,Tata,Harrier,Electric,Manual,Third,12,202692.0,0.0,15591.692307692309
UP 06 XC 5717,4800.0,1,0,0,1,3,0.732385336313082,0.5893912890357408,2.097900483305378,0.1361076103543497,BMW,3 Series,CNG,Manual,Third,12,153786.0,3982.0,11829.692307692309
UP 94 NO 7302,7600.0,11,52,3,0,2,-0.7659480031163003,-0.5324944560719366,0.07624605237537437,0.6181926960083585,Volkswagen,Virtus,Hybrid,Automatic,Second,5,78862.0,1598.0,13143.666666666666
WB 09 WX 4559,2500.0,11,32,1,1,3,0.9464329562315652,0.6815990251199472,0.4162978253631812,-0.012527507505684368,Volkswagen,Jetta,Diesel,Manual,Third,13,159944.0,1999.0,11424.57142857143
DL 65 BO 1437,2500.0,5,9,4,0,1,0.9464329562315652,1.8009242760947244,0.07624605237537437,1.9464858455850305,Mahindra,Bolero,Petrol,Automatic,Fourth & Above,13,234697.0,1598.0,16764.071428571428
MH 42 VX 8606,8600.0,3,14,1,0,0,-0.9799956230347835,-0.9894752773700681,-0.43171158358396805,-0.6567772455368125,Honda,City,Diesel,Automatic,First,4,48343.0,999.0,9668.6
